更新时间: 2026-04-26 21:52:35（北京时间）

更新时间,#genre#
2026-04-26 21:52:35,http://kakaxi.indevs.in/LOGO/Disclaimer.mp4

央视频道,#genre#
黑龙江卫视,http://171.8.84.159:8800/rtp/239.16.20.99:10990$河南电信
吉林卫视,http://221.232.40.13:8888/rtp/239.69.1.212:10914$湖北电信
吉林卫视,http://39.77.75.225:4000/udp/239.253.254.173:8000$山东联通
吉林卫视,http://171.8.84.159:8800/rtp/239.16.20.94:10940$河南电信
陕西卫视,http://171.8.84.159:8800/rtp/239.16.20.83:10830$河南电信
甘肃卫视,http://39.77.75.225:4000/udp/239.253.254.74:8000$山东联通
甘肃卫视,http://171.8.84.159:8800/rtp/239.16.20.102:11020$河南电信
青海卫视,http://39.77.75.225:4000/udp/239.253.254.195:8000$山东联通
青海卫视,http://171.8.84.159:8800/rtp/239.16.20.101:11010$河南电信
山东教育卫视,http://39.77.75.225:4000/udp/239.253.254.59:8000$山东联通
中国教育1台,http://221.232.40.13:8888/rtp/239.69.1.110:10298$湖北电信
中国教育1台,http://39.77.75.225:4000/udp/239.253.254.110:8000$山东联通
中国教育1台,http://171.8.84.159:8800/rtp/239.16.20.78:10780$河南电信
中国教育4台,http://39.77.75.225:4000/udp/239.253.254.116:8000$山东联通

数字频道,#genre#
CHC动作电影,http://221.232.40.13:8888/rtp/239.69.1.242:11094$湖北电信
CHC动作电影,http://39.77.75.225:4000/udp/239.253.254.153:8000$山东联通
CHC家庭影院,http://221.232.40.13:8888/rtp/239.69.1.243:11100$湖北电信
CHC家庭影院,http://39.77.75.225:4000/udp/239.253.254.152:8000$山东联通
CHC影迷电影,http://221.232.40.13:8888/rtp/239.69.1.241:11088$湖北电信
CHC影迷电影,http://39.77.75.225:4000/udp/239.253.254.154:8000$山东联通
金鹰纪实,http://221.232.40.13:8888/rtp/239.69.1.109:10292$湖北电信
金鹰纪实,http://39.77.75.225:4000/udp/239.253.254.103:8000$山东联通
金鹰纪实,http://171.8.84.159:8800/rtp/239.16.20.153:11530$河南电信
魅力足球,http://39.77.75.225:4000/udp/239.253.254.100:8000$山东联通
魅力足球,http://171.8.84.159:8800/rtp/239.16.20.113:11130$河南电信
快乐垂钓,http://221.232.40.13:8888/rtp/239.69.1.142:10488$湖北电信
快乐垂钓,http://171.8.84.159:8800/rtp/239.16.20.67:10670$河南电信
茶频道,http://221.232.40.13:8888/rtp/239.69.1.144:10500$湖北电信
茶频道,http://39.77.75.225:4000/udp/239.253.254.143:8000$山东联通
茶频道,http://171.8.84.159:8800/rtp/239.16.20.68:10680$河南电信
梨园频道,http://221.232.40.13:8888/rtp/239.69.1.33:9838$湖北电信
梨园频道,http://39.77.75.225:4000/udp/239.253.254.139:8000$山东联通
文物宝库,http://39.77.75.225:4000/udp/239.253.254.141:8000$山东联通
武术世界,http://221.232.40.13:8888/rtp/239.69.1.47:9922$湖北电信
武术世界,http://39.77.75.225:4000/udp/239.253.254.140:8000$山东联通
乐游,http://171.8.84.159:8800/rtp/239.16.20.111:11110$河南电信
生活时尚,http://39.77.75.225:4000/udp/239.253.254.99:8000$山东联通
生活时尚,http://171.8.84.159:8800/rtp/239.16.20.114:11140$河南电信
都市剧场,http://39.77.75.225:4000/udp/239.253.254.98:8000$山东联通
都市剧场,http://171.8.84.159:8800/rtp/239.16.20.38:10380$河南电信
欢笑剧场,http://171.8.84.159:8800/rtp/239.16.20.39:10390$河南电信
游戏风云,http://39.77.75.225:4000/udp/239.253.254.95:8000$山东联通
游戏风云,http://171.8.84.159:8800/rtp/239.16.20.112:11120$河南电信
金色学堂,http://39.77.75.225:4000/udp/239.253.254.101:8000$山东联通
金色学堂,http://171.8.84.159:8800/rtp/239.16.20.115:11150$河南电信
动漫秀场,http://39.77.75.225:4000/udp/239.253.254.115:8000$山东联通
动漫秀场,http://171.8.84.159:8800/rtp/239.16.20.40:10400$河南电信
卡酷少儿,http://221.232.40.13:8888/rtp/239.69.1.193:10800$湖北电信
卡酷少儿,http://39.77.75.225:4000/udp/239.253.254.66:8000$山东联通
金鹰卡通,http://221.232.40.13:8888/rtp/239.69.1.248:11130$湖北电信
金鹰卡通,http://39.77.75.225:4000/udp/239.253.254.117:8000$山东联通
金鹰卡通,http://171.8.84.159:8800/rtp/239.16.20.104:11040$河南电信
中国交通,http://39.77.75.225:4000/udp/239.253.254.177:8000$山东联通

湖北,#genre#
湖北公共新闻,http://221.232.40.13:8888/rtp/239.69.1.40:9880$湖北电信
湖北经视频道,http://221.232.40.13:8888/rtp/239.69.1.41:9886$湖北电信
湖北综合频道,http://221.232.40.13:8888/rtp/239.69.1.42:9892$湖北电信
湖北垄上频道,http://221.232.40.13:8888/rtp/239.69.1.43:9898$湖北电信
湖北影视频道,http://221.232.40.13:8888/rtp/239.69.1.204:10866$湖北电信
湖北生活频道,http://221.232.40.13:8888/rtp/239.69.1.205:10872$湖北电信
湖北教育频道,http://221.232.40.13:8888/rtp/239.69.1.206:10878$湖北电信
武汉新闻综合,http://221.232.40.13:8888/rtp/239.69.1.145:10506$湖北电信
武汉电视剧,http://221.232.40.13:8888/rtp/239.69.1.146:10512$湖北电信
武汉科技生活,http://221.232.40.13:8888/rtp/239.69.1.251:11148$湖北电信
武汉文体频道,http://221.232.40.13:8888/rtp/239.69.1.147:10518$湖北电信
武汉教育频道,http://221.232.40.13:8888/rtp/239.69.1.60:9994$湖北电信
阳新综合,http://221.232.40.13:8888/rtp/239.69.1.34:9844$湖北电信
房县综合,http://221.232.40.13:8888/rtp/239.69.1.192:10794$湖北电信
蔡甸综合,http://221.232.40.13:8888/rtp/239.69.1.245:11112$湖北电信

